zinc_id,smiles
ZINC000039098764,CCCC(=O)OCCc1ccc(O)c(O)c1
ZINC000001853647,C=CC[C@]1([C@@H](C)C#CCC)C(=O)NC(=S)N=C1O
ZINC000027650880,O=C(O)[C@@H](CO)NC(=O)[C@H]1CCCN1
ZINC000005689289,CN(C)[C@H]1CS[S@](=O)C1
ZINC000001685644,CCO[C@H](C)OC(C)=O
ZINC000000537922,Fc1cc(-c2ccc(/N=C3\CCCN3)c(F)c2)ccc1/N=C1\CCCN1
ZINC000014444291,CC(C)=CCC[C@@](C)(O)[C@@H]1CCC(C)=CC1=O
ZINC000095619159,Cn1c2ccccc2c(=O)c2c(O)cc3occc3c21
ZINC000003581239,O=C(O)c1ncccc1CP(=O)(O)O
ZINC000014614317,CC/C=C\C/C=C\CC=O
ZINC000003935005,C=C1C[C@](OC)([C@H](O)C(=O)N[C@H]2OCO[C@H]3[C@@H]2O[C@H](C[C@H](O)CO)C(C)(C)[C@@H]3OC)O[C@H](C)[C@@H]1C
ZINC000042921442,CC(C)=C/C=C/[C@]1(C)CCN=C(N)N1
ZINC000033955350,C/C1=C/C(=O)c2c(C)coc2C/C(C)=C\CC1
ZINC000000902019,O=C(O)C1=NC[C@@H](O)C1
ZINC000056874794,Oc1cc(O)c(C[C@H]2Oc3cc4c(c(O)c3[C@H]2c2ccc(O)c(O)c2)C[C@H](O)[C@@H](c2ccc(O)c(O)c2)O4)c(O)c1
ZINC000040439608,CC[C@@H](C)[C@H](N)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)O
ZINC000014781096,CC(C)=CCc1c(O)cc2oc3ccc(O)c(CC=C(C)C)c3c(=O)c2c1O
ZINC000001846257,CC(C)[C@@H](CCCCCC(=O)O)NCc1ccc(F)cc1
ZINC000035259491,CC(=O)NCCC(=O)N[C@H](Cc1cnc[nH]1)C(=O)O
ZINC000001481719,CO[C@]1(F)C(F)(F)[C@@]1(F)Cl
ZINC000004523462,C[C@@H](NC(=O)[C@H](N)CC(=O)O)C(=O)O
ZINC000026379848,CCN1CCC[C@H]1CNC(=O)c1c(O)c(I)cc(OC)c1OC
ZINC000000024492,NC(=O)c1cn([C@H](CO)CCc2ccccc2)cn1
ZINC000033835416,C[C@@H]1C[C@@H](O)[C@H](O)CO1
ZINC000032788453,CCCCCCCCCC/C=C/CCCCCCCCCC(=O)O
ZINC000005131889,O=C1NC(=O)[C@@]2(N1)O[C@H](CO)[C@@H](O)[C@H]2O
ZINC000100196329,CN1[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@@H]1O[C@H]12
ZINC000003833858,O=C1N(Cc2ccc(CO)cc2)[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)N1Cc1ccc(CO)cc1
ZINC000077300530,CN(C)CCCN1c2ccccc2CCc2cc(O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)ccc21
ZINC000000002099,COc1nsnc1NS(=O)(=O)c1ccc(N)cc1
ZINC000013359969,CC(C)(O)[C@H]1Cc2c(cc3oc(CO)cc(=O)c3c2O)O1
ZINC000000901977,O=C(N[C@@H](CO)C(=O)O)c1cccc(O)c1O
ZINC000039959893,O=C1CN2CCO[C@@]2(c2ccccc2F)c2cc(Cl)ccc2N1CCO
ZINC000039187975,Nc1[nH]nc2ccc(-c3ccccc3)cc12
ZINC000100378735,CS(=O)(=O)OCCN[P@@]1(=O)OCCCN1CCCl
ZINC000004213332,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(Cl)[C@@H](Cl)C[C@]3(C)[C@]2(C(=O)CO)O1
ZINC000004217577,c1ccc(SCCCNCCC(c2ccccc2)c2ccccc2)cc1
ZINC000003604385,COc1ccc(S(N)(=O)=O)cc1C(=O)NC[C@@H]1CCCN1Cc1ccc(F)cc1
ZINC000078420813,CCCCCCCCCCCCCCCCCCCC[C@@H](C)CC
ZINC000002031470,CN(C)CCc1cnc[nH]1
ZINC000005751625,C[C@@H](NC(=O)/C=C/C(=O)O)[C@@H](Cc1ccc(Cl)cc1)c1ccc(Cl)cc1
ZINC000004533965,CC(C)C[C@@H](NC(=O)C[C@@H](N)C(=O)O)C(=O)O
ZINC000004097695,CC(C)=CCc1cc(/C=C/C(=O)c2ccc(O)cc2O)cc(CC=C(C)C)c1O
ZINC000100522102,CCCCCNC(=O)c1coc([C@@H]2[C@H]3CC[C@@H](O3)[C@@H]2Cc2ccccc2CCC(=O)O)n1
ZINC000014684999,COc1ccc([C@H]2N[C@H](CO)[C@@H](O)[C@@H]2O)cc1O
ZINC000000000768,C[C@H]1CCC[C@H](C)N1C(=S)Nc1cccc(C(F)(F)F)c1
ZINC000038916215,CC(C)[C@@H]1C[C@H](O)[C@@H](C)C[C@H]1O
ZINC000034099696,Nc1nccc(-c2csc(N)n2)n1
ZINC000005561477,CCN(CC)C(=O)[C@@H]1C2=C(C[C@@H](c3ccccc3)[C@@H]1C(=O)O)CC(C)(C)CC2=O
ZINC000078420815,CCCCCCCCCCCCCCCCCCCC[C@H](C)CC
ZINC000072110340,CCC/C=C/C=C/c1c(O)cc(CC=C(C)C)c(O)c1C=O
ZINC000049071879,C=C1COC(=O)[C@H]2[C@@H]1C[C@H](O)[C@@]2(C)O
ZINC000038673526,CCCCCC[C@@H]1C[C@H](C(=O)O)C(=O)O1
ZINC000001553281,Cc1cc(SCc2sc(-c3ccc(C(F)(F)F)cc3F)nc2C)ccc1OC(C)(C)C(=O)O
ZINC000039166559,C=C1/C(=C\C=C2/CCC[C@]3(C)C([C@H](C)C/C=C/S(=O)(=O)C(C)(C)C)=CC[C@@H]23)C[C@@H](O)C[C@@H]1O
ZINC000003200778,CCOC(=O)c1c(C)cc(O)c(C=O)c1O
ZINC000043523842,CCCCCCCCCCCCCC(=O)OCCCCCC
ZINC000014680216,C/C=C\SC[C@@H](N)C(=O)O
ZINC000030728751,N[C@@H](CC/C(O)=N/[C@@H](CSCC(=O)Cl)/C(O)=N/CC(=O)O)C(=O)O
ZINC000001530210,N[C@@H](C(=O)O)C(=O)CCC(=O)O
ZINC000034534498,O[C@H]1CCCC[C@H]1Nc1ccccc1
ZINC000071334436,O=C(O)/C=C/C(=O)OCCc1ccccc1
ZINC000004194719,COc1ccc(NS(=O)(=O)c2ccc(N[C@H](c3c(C)n(C)n(-c4ccccc4)c3=O)S(=O)(=O)O)cc2)nn1
ZINC000001540304,O=c1[nH]c(Nc2ccccc2)nc2c1ncn2CCCCO
ZINC000014779276,COc1c(OC)c(OC)c2c3c(cc4ccccc42)NC(=O)c13
ZINC000044352558,C=C(C)[C@H](CC=C(C)C)C[C@@]12C[C@@H](CC=C(C)C)C(C)(C)[C@@](CC=C(C)C)(C(=O)C(C(=O)c3ccc(O)c(O)c3)=C1O)C2=O
ZINC000017064517,CC1(C)O[C@@H]2[C@@H](COC(=O)c3ccc([N+](=O)[O-])cc3)O[C@@H](NC(=O)N(CCCl)N=O)[C@@H]2O1
ZINC000100053153,O[C@H]1[C@H]2CC[C@@](O)(N2)[C@@H](O)[C@@H]1O
ZINC000043706039,CCCCCCCCCCCCCCCC(=O)NCCCO
ZINC000006030770,CC1=C2CC[C@@H](C)C[C@]2(O)OC1=O
ZINC000001999263,CC(C)N[C@H](C)C(=O)c1ccc(O)c(O)c1
ZINC000015204735,CCO[C@H]1O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]1O
ZINC000004217582,CCc1nnc(/C(C)=C/c2ncc([N+](=O)[O-])n2C)s1
ZINC000049270835,COc1ccc(NC(=O)OC(C)C)cc1OC
ZINC000000001345,Cc1c2cc[n+](C)cc2c(C)c2c1[nH]c1ccc(O)cc12
ZINC000001846716,CCCCCCCCO[P@](=O)(OC)OC=C(Cl)Cl
ZINC000014489891,C=C(C(=O)OCCCC)[C@@H](C)O
ZINC000039386845,NC(=O)C[C@@H](NC(=O)[C@@H](N)CO)C(=O)O
ZINC000005459478,C=CC[C@H]1CN(C)CC[C@]1(OC(=O)CC)c1ccccc1
ZINC000002041279,CC(C)[C@](C#N)(C[C@@H](C)N(C)C)c1ccccc1
ZINC000014583662,N[C@H](C[C@]1(C(=O)O)CCC(=O)O1)C(=O)O
ZINC000013759268,NC(N)=Nc1cccnc1
ZINC000040917937,COc1cc(OC(C)=O)c2c(c1)C(=O)c1cc(C)cc(OC(C)=O)c1C2=O
ZINC000095619727,CC[C@@H](C)CCC[C@H](C)C=O
ZINC000027651643,N[C@H](CO)C(=O)N1CCC[C@H]1C(=O)O
ZINC000028654959,CC(C)CNC(=O)/C=C/CCCCc1ccc2c(c1)OCO2
ZINC000003650137,N[C@@H](CSSC[C@H](O)C(=O)O)C(=O)O
ZINC000072266891,COC(=O)CCC=C=CC[C@H]1[C@H](O)C[C@@H](O)[C@@H]1/C=C/[C@@H](O)COc1ccccc1
ZINC000015213133,C=CC(=C)CC/C=C(\C)CC/C=C(/C)C=O
ZINC000013512293,C[C@H](CCC[C@@H](C)[C@H]1CC[C@H]2[C@H]3[C@H](CC[C@@]21C)[C@@]1(C)CCC(=O)C=C1C[C@H]3O)C(=O)O
ZINC000082395907,Cc1ccc([C@H]2NCCC[C@@H]2O)o1
ZINC000004216603,CNC(=O)CNC(=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I
ZINC000032196468,C[C@@H](CCC(=O)O)C[C@H](C)C(=O)O
ZINC000169294744,O=c1c2cc(O)c(O)cc2oc2cc(O)c([C@H]3O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]3O)c(O)c12
ZINC000066105195,NC(=O)[C@H]1CSC(c2ccccc2O)=N1
ZINC000006068107,C[N+](C)(C)CCOC(=O)c1ccc(O)cc1
ZINC000005761369,C=C(C)/C=C/[C@@H](CCC(C)=O)C(C)C
ZINC000035953249,COC(=O)N1CCC(CC#Cc2nc(N)c3ncn([C@@H]4O[C@H](C(=O)NC5CC5)[C@@H](O)[C@H]4O)c3n2)CC1
ZINC000043706095,C=CCNC(=O)CCCCCCCCCCCCCCC
ZINC000050027511,CC(C)C[C@H](NC(=O)[C@H](N)CS)C(=O)O
ZINC000014822381,CC1=C(CC[C@@H](C)O)C(C)(C)CCC1
ZINC000050027125,O=C(O)[C@@H](CS)NC(=O)[C@@H]1CCCN1
ZINC000002037735,CCOC(=O)[C@@](CC)(C(=O)NCCN(CC)CC)c1ccccc1
ZINC000100152246,CC[C@H](C)C(=O)[C@@H](C)C1=CC(=O)C2=C(O[C@]3(C)CC[C@H]4O[C@@H](C(C)(C)O)CC[C@]4(C)[C@H]3[C@@H]2O)C1=O
ZINC000000000311,CC(C)(C)NC[C@@H](O)c1ccccc1F
ZINC000077291459,NC[C@H](c1ccc(O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc1)C1(O)CCCCC1
ZINC000000004578,Fc1cccc2c1O[C@H]1CNC[C@@H]1O2
ZINC000002561059,CC[C@H](C)[C@H](N)C(=O)N[C@@H](CCC(N)=O)C(=O)O
ZINC000004214438,C=CCC1([C@H](C)C#CCC)C(=O)NC(=S)NC1=O
ZINC000082946719,CCC(=O)[C@H](C)N1CCCC1
ZINC000008214564,CCCCCCCC/N=C/N1CCC(C(c2ccccc2)c2ccccc2)CC1
ZINC000077313075,CNC(=O)c1cc(Oc2ccc(NC(=O)N(c3ccc(Cl)c(C(F)(F)F)c3)[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)cc2)ccn1
ZINC000003796407,Nc1c(Cl)cc([C@@H](O)CNCCCCCCOCCc2ccccn2)cc1Cl
ZINC000005662684,COc1cc(O)cc2c1CC[C@@H](c1ccccc1)O2
ZINC000011616644,CCCCCC[C@H](I)CC[C@@H](I)CCCCCCCC(=O)O
ZINC000001530493,O=C/C=C/Cl
ZINC000028972967,CC(=O)/C=C/C(=C/[C@H](C)O)CO
ZINC000032175869,Cc1cnc2c(n1)CC[C@H]2C
ZINC000101672767,C/C=C1\C(=O)C=C2NCCC=C21
ZINC000004097623,C[C@H]1CC=CC(=O)O1
ZINC000006069874,COC(=O)C1=CC(=O)C=C(OC)[C@@]12Oc1cc(C)cc(O)c1C2=O
ZINC000004217553,O=C(O)CCc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1
ZINC000008217042,C[C@H]1O[C@H](O[P@@](=O)(O)O[P@](=O)(O)OC[C@H]2O[C@@H](n3cnc4c(=O)[nH]c(N)nc43)[C@H](O)[C@@H]2O)[C@@H](O)[C@@H](O)C1=O
ZINC000013520481,C[C@H]1CC[C@@H](C(C)(C)O)[C@@H](O)C1
ZINC000004217431,O=C(c1ccc(Cl)cc1)c1ccc(NC(=O)c2cc(I)cc(I)c2O)cc1Cl
ZINC000004215004,CCC(=O)n1c(=O)n(C2CCN(CCC(C#N)(c3ccccc3)c3ccccc3)CC2)c2ccccc21
ZINC000016926084,CC(C)CNC(=O)/C=C/C=C\c1ccc2c(c1)OCO2
ZINC000013307943,C/C=C(\C)[C@H](O)[C@H](C)/C=C(C)/C=C/C/C(C)=C/Cc1oc(OC)c(CC)c(=O)c1C
ZINC000000967598,Cc1cncc2c1CC[C@H]2C
ZINC000008234270,CC(C)[C@]12O[C@H]1[C@@H]1O[C@@]13[C@@]1(C)C[C@H](O)C4=C(COC4=O)[C@@H]1C[C@@H]1O[C@@]13[C@@H]2O
ZINC000078326739,C[C@@H]1CC=CS1
ZINC000103210994,N[C@@H](c1ccccc1F)P(=O)(O)O
ZINC000032789740,CCC1=C(C)[C@H](CC2=N/C(=C\c3[nH]c(C[C@@H]4NC(=O)C(C)=C4CC)c(C)c3CCC(=O)O)C(CCC(=O)O)=C2C)NC1=O
ZINC000066099189,CC(=O)O[C@H](C)C[C@H](O)[C@@H]1C=CC(=O)O1
ZINC000006863475,O=C(O)c1ccc(O)o1
ZINC000005828745,NC(CCO)(CCO)CCO
ZINC000034348633,C[C@H](O)[C@@H](N)C(=O)NCC(=O)O
ZINC000000001573,O=C(c1ccc(Cl)cc1)n1cc(Cc2nnn[nH]2)c2ccccc21
ZINC000021289632,CC(C)=CCN1Cc2cc(Cl)cc3nc(S)n(c23)C[C@@H]1C
ZINC000100054264,CC(=O)NCCc1c[nH]c2ccc(O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]3O)cc12
ZINC000049772036,CC(=O)O[C@@H](CC1=C(O)C(=O)OC1)[C@]1(C)[C@H]2CCC=C(C)[C@]2(C)[C@@H](OC(=O)c2ccccc2)[C@H](OC(=O)c2ccccc2)[C@]1(C)O
ZINC000009222050,CC(=O)Oc1cc(OC(C)=O)c2c(c1)O[C@@H](c1ccc(OC(C)=O)c(OC(C)=O)c1)[C@H](OC(C)=O)C2
ZINC000015203139,C[C@H](O)[C@@]12O[C@@H]1OC(CO)=CC2=O
ZINC000003869224,CSCCC(=O)C(=O)COP(=O)(O)O
ZINC000002561114,CSCC[C@H](NC(=O)[C@@H](N)[C@@H](C)O)C(=O)O
ZINC000008219152,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CO[P@@](=O)(O)OP(=O)(O)O
ZINC000014588413,C=C1CC[C@@H](C(=C)C)C[C@H]1O
ZINC000005157449,C=C1C(=O)OC[C@H]1O
ZINC000014489897,C=C(C(=O)OCC(C)C)[C@H](C)O
ZINC000003784128,CCO[C@H]1CCN(C(=O)c2cc(-c3ccccc3)c(=O)n3c2-c2cc(Cl)ccc2CC3)C1
ZINC000013548409,O=C1N[C@@H](O)CNc2nc[nH]c21
ZINC000001850913,C=C[C@@H](CC=O)c1ccccc1
ZINC000006069856,CC(=O)Sc1cc(C)oc1C
ZINC000100017456,CN1[C@H]2CCC[C@H]1CC(NC(=O)c1nn(C)c3c(O)cccc13)C2
ZINC000169346060,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C\C=C/C[C@@H](C)OC(=O)C[C@H]1OC(C)=O
ZINC000049899485,CC(C)=CCC/C(C)=C/CO[C@@H]1O[C@H](CO)[C@@H](OC(=O)/C=C/c2ccc(O)cc2)[C@H](O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)[C@H]1O
ZINC000014953438,O=C1OC2(c3ccc(OP(=O)(O)O)cc3Oc3cc(OP(=O)(O)O)ccc32)c2ccccc21
ZINC000100823572,CC(C)[C@@H](O)C(=O)C[C@H](C)CCC(=O)c1ccoc1
ZINC000013400299,COc1cc([C@H]2Oc3c(OC)cc4ccc(=O)oc4c3O[C@@H]2CO)cc(OC)c1O
ZINC000053683858,O=S(=O)(O)O[C@H]1[C@H](CO)O[C@H](O)[C@@H](O)[C@@H]1O
ZINC000032840885,CCCC/C=C\CCCCCCCC(=O)OC[C@@H](O)CO
ZINC000033985292,C/C=C(/C)C(=O)O[C@@H]1c2c(ccc3ccc(=O)oc23)O[C@H]1C(C)(C)OC(=O)/C(C)=C\C
ZINC000014506953,CC(C)C[C@@H](NC(=O)[C@@H]1C[C@@H](O)CN1)C(=O)O
ZINC000014557988,C[C@H]1[C@@H](O)C[C@@H]2CC(=O)OC[C@H]21
ZINC000006090979,O=C(O)c1cn([C@@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O
ZINC000000607879,CC(=O)Nc1ccc(OCC(=O)N[C@@H](C)Cc2cccc(C(F)(F)F)c2)cc1
ZINC000038337358,C/C(O)=N/[C@H](C)CC=O
ZINC000008214583,O=C(c1c(I)c(C(=O)N(CCO)CCO)c(I)c(C(=O)N(CCO)CCO)c1I)N(CCO)CCO
ZINC000004655439,CCCCC[C@H](O)/C=C/[C@@H](O)[C@@H](O)C/C=C\C/C=C\CCCC(=O)O
ZINC000100771706,N[C@@H](C(=O)O)[C@H]1C[C@H](C(=O)O)NC1=O
ZINC000005410738,NCCN[N+](=O)[O-]
ZINC000028968101,COc1ccc([C@@H](CCc2ccc(O)cc2OC)c2cc(CCC(=O)c3ccc(O)cc3)c(OC)cc2O)cc1
ZINC000085589564,CCCCCCCCCCCCCCCC/C=C\OC[C@@H](O)CO[P@@](=O)(O)OCC[N+](C)(C)C
ZINC000004096259,CC(=O)N[C@H]1[C@H](O)O[C@H](CO)[C@@H](OS(=O)(=O)O)[C@@H]1O
ZINC000006397950,CCCC[C@@H](N)C=O
ZINC000013456759,COc1ccc(/C=C\c2ccc(OC)c(OC)c2)cc1
ZINC000000001325,CCc1c(OC)nc2nc(C(=O)c3ccccc3)cn2c1C
ZINC000014719899,CC(C)(O)[C@@H](CO)c1c[nH]c2ccccc12
ZINC000014594682,CN(C)CCCOc1c(Br)cc(CCN)cc1Br
ZINC000040163147,C[C@H]1CO[C@@]2(c3ccccc3Cl)c3cc(Cl)ccc3NC(=O)CN12
ZINC000032839166,N[C@@H](Cc1ccccc1)C(=O)N1C[C@H](O)C[C@@H]1C(=O)O
ZINC000005355152,CON1CC/C(=C\c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)C1=O
ZINC000013429502,CC(C)=CCc1c(O)cc(O)c2c(=O)c3c(oc12)-c1ccc(O)cc1O[C@H]3C=C(C)C
ZINC000001533462,CCCCCc1oc(C)c(OC)c(=O)c1O
ZINC000016041099,O=C(O)CC[C@@H](NC(=O)[C@H]1CCCN1)C(=O)O
ZINC000053277634,CN1CC[C@]2([C@]34CCN(C)[C@H]3Nc3ccccc34)c3ccccc3N[C@H]12
ZINC000002534689,CC(C)CCOCCc1ccccc1
ZINC000022463301,CC(C)=CCC/C(C)=C/CC/C(C)=C/CN1CCN(Cc2ccc3c(c2)OCO3)CC1
ZINC000005273846,N[C@H](CO)C(=O)N[C@H](Cc1ccc(O)cc1)C(=O)O
ZINC000013518995,N[C@H]1C[C@@H]1c1c[nH]cn1
ZINC000013282550,C[N+]1([O-])CCC[C@@H]1c1cccnc1
ZINC000002005015,CN1C(=O)[C@H](O)N=C(c2ccccc2F)c2cc(Cl)ccc21
ZINC000100378220,COc1cc2cc(c1Cl)N(C)C(=O)C[C@H](OC(=O)C(C)C)[C@]1(C)O[C@H]1[C@H](C)[C@@H]1C[C@@](O)(NC(=O)O1)[C@H](OC)/C=C/C=C(/C)C2
ZINC000001726541,CC(C)NC[C@H](O)c1cccc(O)c1
ZINC000034303701,N[C@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
ZINC000040393367,C=C(C)[C@@H]1CC[C@@H]2C(=CC[C@]3(C)/C(=C(/C)CC/C=C(/C)C(=O)O)CC[C@@]23C)[C@@]1(C)CCC(=O)O
ZINC000038213879,O[C@H]1N=C(c2ccccc2)c2cc(Cl)ccc2-n2cnnc21
ZINC000039118427,CC1=C(O)C(=N)CC1
ZINC000001843033,C=CCOc1cc(C(F)(F)F)ccc1C(=O)NCCN(CC)CC
ZINC000014487916,C=C(C)[C@H]1CC(=O)C(C)=C[C@@H]1O
ZINC000002041281,CC(C)[C@@](C#N)(C[C@H](C)N(C)C)c1ccccc1
ZINC000014489904,C=C(C(=O)OC[C@@H](C)CC)[C@H](C)O
ZINC000004098507,O=C(O)CC(=O)OC[C@H]1O[C@@H](Oc2cc(O)c3c(=O)cc(-c4ccc(O)cc4)oc3c2)[C@H](O)[C@@H](O)[C@@H]1O
ZINC000003820336,CC1(C)CCC[C@H](NC(=O)[C@@H](S)Cc2ccccc2)C(=O)N1CC(=O)O
ZINC000004098649,CO[C@@H](C)[C@](O)(C(=O)OCC1=CCN2CC[C@H](O)[C@@H]12)C(C)(C)O
ZINC000031474771,C[C@@H](O)[C@H](NC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O)C(=O)O
ZINC000040424329,C[C@H](O)[C@@H]1C=C[C@H]([C@H]2CCC(=O)O2)O1
ZINC000014920373,COc1cc(C[C@@H]2CO[C@@H](O)[C@@]2(O)Cc2ccc(O)c(OC)c2)ccc1O
ZINC000100255872,O=C(CO)[C@H](O)[C@H](O)[C@H](O)[C@@H](O)CO
ZINC000043552700,CCCCCC/C=C/CCCCCCCc1cc(O)cc(O)c1
ZINC000004098680,C[C@@H]1C[C@]2(O[C@@H]2C)C(=O)O[C@@H]2CCN(C)CC=C(COC(=O)[C@]1(C)O)C2=O
ZINC000056898789,CCCCCCCCCCCCCCCC[N+](C)(C)[C@@H]1CCCC[C@@H]1O
ZINC000095620844,COc1ccc([C@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2)cc1O
ZINC000002019692,O[C@@H]1C=Cc2c(cc3ccc4cccc5ccc2c3c45)[C@H]1O
ZINC000035456239,C=C(C)[C@H](O)COc1ccc(CC(=O)O)cc1
ZINC000033842413,CC/C=C/C(=O)CCCC
ZINC000003197441,CC1=CCc2c(cc3oc(C)cc(=O)c3c2O)OC1
ZINC000050027496,NC(=O)CC[C@H](NC(=O)[C@H](N)CS)C(=O)O
ZINC000015116029,COc1ccc2c(c1)OC[C@H]1c3ccc(O)cc3O[C@H]21
ZINC000005854691,CC(C)=CCc1cc([C@@H]2CC(=O)c3c(O)cc(O)c(CC=C(C)C)c3O2)ccc1O
ZINC000100776178,C[C@@H]1C(=O)O[C@H]2C[C@H](C)CC[C@H]21
ZINC000013651908,O=C1CN=C(c2c(Cl)cccc2Cl)c2cc(Cl)ccc2N1
ZINC000032839161,C[C@H](O)[C@H](NC(=O)C[C@@H](N)C(=O)O)C(=O)O
ZINC000064448057,C[C@H](C(=O)O)c1ccc(C[C@@H]2CCCC2=O)cc1F
ZINC000040829311,C#C/C=C\CCCCC#CC#CC#CCCC/C=C\C#CCO
ZINC000038381027,CCC(CC)COC(=O)[C@@H]1C[C@H]2C[C@@H](Oc3cccc(Cl)c3-c3nnn[nH]3)CC[C@H]2CN1
ZINC000040471222,CC(C)C[C@@H](NC(=O)[C@H](N)CC(N)=O)C(=O)O
ZINC000002039760,COc1cc([C@H](O)[C@@H](O)CO)ccc1O
ZINC000000002072,N=C(N)NCCN1CCC2(CC1)CC2
ZINC000002114658,CC(=O)O[C@@H]1CC(C)=C2C(=O)C=C(C)[C@@H]2[C@@H]2OC(=O)[C@@H](C)[C@@H]21
ZINC000013334178,CC1=CC[C@@H]([C@](C)(O)CO)CC1=O
ZINC000035307739,NC(=O)C[C@H](N)C(=O)N[C@@H](CC(N)=O)C(=O)O
ZINC000096014534,CCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO[P@@](=O)(O)O[P@@](=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
ZINC000040164411,CC(C)=CCC/C(C)=C/CC/C(C)=C/C=C/C(C)=C/C=C\C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C
ZINC000169372863,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1-c1c([C@H]2Oc3cc(O)cc(O)c3C[C@H]2OC(=O)c2cc(O)c(O)c(O)c2)cc(O)c(O)c1O)c1cc(O)c(O)c(O)c1
ZINC000072126755,O=c1cc(-c2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc2)oc2cc(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c12
ZINC000001529894,CC(C)[C@H](C(=O)O)C(=O)C(=O)O
ZINC000000901752,O=C1c2ccc(O)cc2OC[C@@H]1c1ccc(O)cc1O
ZINC000005458893,CCC(=O)N(c1ccccc1)[C@H]1CCN(CCc2cccs2)C[C@@H]1C
ZINC000035086281,COc1cc2c(c(O)c1OC)-c1c(cc(O)c(OC)c1OC)C[C@@H](C)[C@@H](C)C2
ZINC000014722873,CCCCCc1cc(O)c2c(c1C(=O)O)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21
ZINC000004096533,Nc1c(C(=O)O)ncn1[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O
ZINC000004212836,CCCCC[C@](C)(O)CC[C@@H]1CCC(=O)[C@@H]1CCCCCCC(=O)O
ZINC000005650711,CCOC(CCSC)OCC
ZINC000033832110,O=c1c(O[C@H]2O[C@@H](CO)[C@H](O)[C@H]2O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12
ZINC000095619609,COCCO[C@H](C)OCc1ccccc1
ZINC000014815091,Cc1c(O)c(C=O)c(O)c(C(=O)CC(C)C)c1O
ZINC000072266246,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)C[S@@](=O)[C@H]12)c1csc(N)n1
ZINC000033955453,C/C=C(\C=O)[C@@H]1C[C@H]2c3[nH]c4ccccc4c3CCN2C=C1C(=O)OC
ZINC000164488538,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)Oc2c(C)c(C)c3c(c2C)CC[C@](C)(CCC[C@@H](C)CCC[C@H](C)CCCC(C)C)O3)C(C)(C)CCC1
ZINC000033913426,CC1(C)[C@@H](O)C[C@H]2[C@](C)(O)[C@@H]3CC[C@@H]4[C@@H](O)[C@@]3(C[C@@H](O)[C@@]21O)C[C@@]4(C)O
ZINC000028765274,CC[C@H](C)[C@@H]1NC(=O)c2csc(n2)[C@@H](C(C)C)NC(=O)[C@H]2N=C(O[C@@H]2C)[C@H]([C@@H](C)CC)NC(=O)c2csc(n2)[C@@H](C(C)C)NC(=O)[C@@H]2COC1=N2
